,hour,dhi,dni,windspeed,humidity,temp,pv
2434,10,261.5,657.5,3.95,27.515,15.0,3.603164424
2435,11,356.0,557.0,3.9,28.685000000000002,15.0,3.87293259375
2436,12,358.0,549.0,3.95,27.994999999999997,15.0,3.8870074547499995
2437,13,269.5,575.5,3.8,25.24,15.0,3.5046403967499997
2438,14,231.0,246.0,4.05,21.365000000000002,15.0,1.8977604290000003
2439,15,89.5,924.5,4.55,18.6,14.5,3.03314804875
2440,16,76.0,848.0,4.5,17.855,13.5,2.10657089925
2441,17,56.0,684.0,3.2,23.41,10.5,1.08381365075
2442,18,16.5,205.0,1.65,40.495000000000005,6.5,0.17595123352500003
2443,19,0.0,0.0,1.4,47.495,4.5,0.0
2444,20,0.0,0.0,0.9,48.765,3.5,0.0
2445,21,0.0,0.0,0.4,48.455,2.5,0.0
2446,22,0.0,0.0,0.8,52.625,1.5,0.0
2447,23,0.0,0.0,1.15,54.724999999999994,0.5,0.0
2448,0,0.0,0.0,1.45,57.754999999999995,0.0,0.0
2449,1,0.0,0.0,1.75,55.474999999999994,0.0,0.0
2450,2,0.0,0.0,2.0,52.86,0.0,0.0
2451,3,0.0,0.0,2.1,54.17,0.0,0.0
2452,4,0.0,0.0,2.2,50.91,0.0,0.0
2453,5,0.0,0.0,2.4,47.230000000000004,0.5,0.0
2454,6,37.5,511.5,2.65,39.445,4.0,0.55132949025
2455,7,62.5,783.5,2.25,29.384999999999998,9.0,1.5530259130000001
2456,8,77.0,898.0,2.3,22.0,12.5,2.54996442375
2457,9,86.5,957.5,2.55,20.244999999999997,14.0,3.4108454804999995
2458,10,93.5,987.5,2.5,19.435000000000002,15.5,4.051191192999999
2459,11,95.5,1004.5,2.55,19.1,17.0,4.4287922425
2460,12,98.0,1001.5,2.75,18.665,18.0,4.49442408075
2461,13,99.5,984.0,3.1,19.36,18.0,4.257505066
2462,14,99.5,946.5,3.55,19.384999999999998,18.0,3.727369449
2463,15,92.5,891.5,4.25,21.475,17.5,2.967367151
2464,16,80.0,798.0,4.75,24.815,15.5,2.03380488775
2465,17,60.0,615.5,4.95,34.94,13.0,1.0298305967499999
2466,18,16.5,181.0,4.9,40.760000000000005,10.0,0.168905758275
2467,19,0.0,0.0,4.9,42.71,7.5,0.0
2468,20,0.0,0.0,4.95,45.845,6.5,0.0
2469,21,0.0,0.0,4.699999999999999,47.545,5.5,0.0
2470,22,0.0,0.0,4.45,48.144999999999996,5.0,0.0
2471,23,0.0,0.0,4.15,47.9,5.0,0.0
2472,0,0.0,0.0,3.5999999999999996,48.875,4.5,0.0
2473,1,0.0,0.0,2.95,52.575,4.0,0.0
2474,2,0.0,0.0,2.4,55.644999999999996,4.0,0.0
2475,3,0.0,0.0,2.1500000000000004,57.455,3.5,0.0
2476,4,0.0,0.0,2.0,57.9,3.0,0.0
2477,5,0.0,0.0,2.05,52.69,4.0,0.0
2478,6,37.0,538.0,2.45,40.025,8.0,0.5771111246249999
2479,7,60.5,796.0,2.75,27.22,13.0,1.58110797675
2480,8,74.5,906.0,1.85,18.92,16.5,2.5780015712499997
2481,9,84.0,964.5,1.4,16.585,18.0,3.4364985794999994
2482,10,90.0,995.5,1.1,15.274999999999999,19.0,4.07918453275
2483,11,97.5,1002.5,1.2000000000000002,14.22,20.0,4.4427202875
2484,12,370.5,387.5,1.6,14.415,21.0,3.309719862
2485,13,414.0,310.0,2.15,14.07,21.0,3.1502152905
2486,14,215.0,23.0,2.75,15.035,20.5,1.088393006
2487,15,239.0,120.5,3.4,16.205,19.5,1.44729561925
2488,16,181.5,331.5,3.75,18.06,18.5,1.5387913435000002
2489,17,87.0,280.0,3.6,26.585,16.0,0.785834392025
2490,18,19.5,28.5,3.75,37.31,12.5,0.10556377832500001
2491,19,0.0,0.0,3.95,40.58,10.5,0.0
2492,20,0.0,0.0,4.1,42.35,9.5,0.0
2493,21,0.0,0.0,4.25,44.64,8.5,0.0
2494,22,0.0,0.0,4.15,47.504999999999995,7.5,0.0
2495,23,0.0,0.0,4.1,49.355000000000004,6.5,0.0
2496,0,0.0,0.0,4.45,51.955,6.0,0.0
2497,1,0.0,0.0,4.6,57.93,5.5,0.0
2498,2,0.0,0.0,4.25,65.615,4.5,0.0
2499,3,0.0,0.0,3.8499999999999996,70.785,3.5,0.0
2500,4,0.0,0.0,3.55,73.715,3.0,0.0
2501,5,0.0,0.0,3.4000000000000004,72.045,3.5,0.0
2502,6,49.5,430.0,4.15,59.15,6.0,0.570085709625
2503,7,82.0,714.5,4.45,39.370000000000005,9.5,1.5670945084999999
2504,8,148.0,666.5,4.5,25.424999999999997,12.0,2.31773687475
2505,9,296.5,66.0,4.25,20.494999999999997,13.0,1.609261154
2506,10,371.5,239.0,4.2,18.24,14.0,2.6437571227500003
2507,11,425.5,198.0,4.35,16.28,15.0,2.79620572475
2508,12,463.0,179.0,4.65,15.16,16.0,2.899389503
2509,13,378.5,154.5,4.85,14.13,15.5,2.3692588365
2510,14,310.5,78.5,4.55,14.185,14.5,1.7241823627500001
2511,15,288.5,266.0,3.4,15.66,13.5,2.11830077525
2512,16,97.0,24.0,2.2,21.33,11.0,0.502029367525
2513,17,90.0,338.5,3.6500000000000004,35.510000000000005,8.0,0.8328248030000001
2514,18,22.0,73.5,6.2,63.625,4.0,0.14311014895
2515,19,0.0,0.0,6.65,77.59,1.5,0.0
2516,20,0.0,0.0,6.0,72.78999999999999,0.5,0.0
2517,21,0.0,0.0,5.2,68.49000000000001,0.0,0.0
2518,22,0.0,0.0,4.55,71.525,0.0,0.0
2519,23,0.0,0.0,4.55,71.09,0.0,0.0
2520,0,0.0,0.0,4.7,72.57,0.0,0.0
2521,1,0.0,0.0,4.65,80.6,0.0,0.0
2522,2,0.0,0.0,4.4,81.315,0.0,0.0
2523,3,0.0,0.0,4.05,87.09,-1.0,0.0
2524,4,0.0,0.0,3.9,86.89,-1.0,0.0
2525,5,0.0,0.0,3.9,83.92,-1.0,0.0
2526,6,37.0,0.0,4.0,79.13499999999999,-0.5,0.173619140625
2527,7,65.0,0.0,3.95,75.32,0.0,0.30500560182500003
2528,8,195.5,28.5,3.75,75.12,0.5,0.9853976342500002
2529,9,230.0,20.5,3.6500000000000004,77.87,2.0,1.14961123075
2530,10,231.0,15.0,3.55,75.275,3.0,1.140214118
2531,11,234.0,15.5,3.3,72.98,4.0,1.161316431
2532,12,373.5,35.0,3.05,70.715,5.0,1.89562295675
2533,13,359.5,36.5,3.15,68.13499999999999,5.0,1.829933052
2534,14,273.0,41.0,3.8,69.665,5.5,1.4310903764999998
2535,15,142.5,12.0,4.5,73.13999999999999,4.5,0.70148031855
2536,16,101.5,4.5,4.4,85.89,3.5,0.48798861912499997
2537,17,54.0,6.5,4.0,94.315,1.5,0.260424147125
2538,18,17.5,0.0,3.75,97.24,0.5,0.08211599035
2539,19,0.0,0.0,3.45,93.65,0.0,0.0
2540,20,0.0,0.0,2.45,97.905,0.0,0.0
2541,21,0.0,0.0,1.8,94.86,0.0,0.0
2542,22,0.0,0.0,1.85,92.515,0.0,0.0
2543,23,0.0,0.0,2.05,99.035,0.0,0.0
2544,0,0.0,0.0,2.1,97.985,0.0,0.0
2545,1,0.0,0.0,2.45,94.74000000000001,-1.0,0.0
2546,2,0.0,0.0,2.5,94.08,-1.0,0.0
2547,3,0.0,0.0,2.1,94.93,-1.0,0.0
2548,4,0.0,0.0,1.8,100.0,-1.0,0.0
2549,5,0.0,0.0,2.0,96.91499999999999,-0.5,0.0
2550,6,55.0,7.0,2.75,90.555,0.0,0.26512025395
2551,7,114.0,10.0,3.1500000000000004,93.905,0.0,0.55604867425
2552,8,132.5,23.5,2.95,98.525,1.0,0.68508197665
2553,9,152.5,6.5,2.7,100.0,2.0,0.7366896457500001
2554,10,157.0,9.0,2.4,100.0,2.0,0.7718818262499999
2555,11,418.5,96.5,2.3,98.605,3.0,2.3531579430000003
2556,12,267.5,18.0,3.0,89.235,4.0,1.3302351847499998
2557,13,303.0,22.0,3.25,76.845,5.0,1.510867802
2558,14,377.0,118.0,2.7,69.815,5.0,2.1888814585
2559,15,138.0,869.5,2.15,63.445,5.0,3.164845753
2560,16,108.5,793.0,1.6,61.22,4.5,2.2006224735
2561,17,77.5,387.0,0.8500000000000001,70.55000000000001,3.0,0.91732788425
2562,18,24.5,19.0,1.1,79.28,-0.5,0.126694815125
2563,19,0.0,0.0,1.4,89.35499999999999,-2.0,0.0
2564,20,0.0,0.0,1.4,89.475,-3.0,0.0
2565,21,0.0,0.0,1.5,93.28,-3.0,0.0
2566,22,0.0,0.0,1.5,85.585,-4.0,0.0
2567,23,0.0,0.0,1.5,78.735,-3.5,0.0
2568,0,0.0,0.0,1.45,75.6,-2.5,0.0
2569,1,0.0,0.0,1.35,73.255,-1.5,0.0
2570,2,0.0,0.0,1.3,73.845,-1.0,0.0
2571,3,0.0,0.0,1.35,75.85,-1.0,0.0
2572,4,0.0,0.0,1.55,76.62,-1.0,0.0
2573,5,2.0,0.0,1.85,73.21000000000001,-0.5,0.00938478775
2574,6,53.0,0.0,2.45,69.88999999999999,0.0,0.2486968754
2575,7,78.5,10.5,2.7,71.58,0.0,0.38946869157499997
2576,8,226.5,67.5,2.6,77.24,1.0,1.24347071125
2577,9,276.0,64.5,2.3,81.87,2.0,1.5132637627499999
2578,10,418.0,171.5,2.25,79.32,3.0,2.6041927385
2579,11,375.0,70.5,2.1500000000000004,76.145,4.0,2.0481398875
2580,12,443.0,84.0,2.1500000000000004,71.61,5.0,2.42348826
2581,13,349.0,31.0,2.4,66.58,6.0,1.7595316734999997
2582,14,366.5,84.0,2.9,65.225,6.0,2.01525027675
2583,15,238.5,71.5,3.45,66.37,5.5,1.3395941365
2584,16,10.0,0.0,3.55,68.005,4.5,0.046921540799999994
2585,17,29.0,0.0,2.6500000000000004,74.885,3.5,0.13607351775
2586,18,0.5,0.0,1.4,87.285,1.5,0.002346145375
2587,19,0.0,0.0,1.5,85.80000000000001,0.0,0.0
2588,20,0.0,0.0,2.0999999999999996,82.14500000000001,0.0,0.0
2589,21,0.0,0.0,2.8,80.83,0.0,0.0
2590,22,0.0,0.0,3.35,88.125,0.0,0.0
2591,23,0.0,0.0,4.2,86.365,0.0,0.0
2592,0,0.0,0.0,5.55,86.28,0.0,0.0
2593,1,0.0,0.0,7.0,85.75999999999999,0.0,0.0
2594,2,0.0,0.0,7.0,86.19999999999999,-1.0,0.0
2595,3,0.0,0.0,5.85,87.775,-1.0,0.0
2596,4,0.0,0.0,4.8,88.60499999999999,-2.5,0.0
2597,5,0.5,0.0,4.1,83.77000000000001,-3.5,0.0023462742999999973
2598,6,11.0,0.0,4.75,75.78,-1.5,0.051617080375
2599,7,73.0,0.0,5.4,64.405,0.0,0.342544753
2600,8,135.5,4.5,4.9,61.535,1.5,0.6498846909000001
2601,9,202.5,13.0,4.300000000000001,56.480000000000004,3.5,0.9924035305000001
2602,10,320.0,35.0,3.9,51.025,5.0,1.6375554749999999
2603,11,388.0,42.5,3.55,48.11,6.5,1.9964700522499998
2604,12,406.0,47.0,3.3499999999999996,46.94,8.0,2.0973156522500003
2605,13,425.5,90.0,3.3499999999999996,45.22,8.0,2.3530286345
2606,14,357.0,66.5,3.55,47.995000000000005,8.0,1.91198239
2607,15,270.5,94.5,3.8,52.385000000000005,7.5,1.55774362725
2608,16,205.0,185.0,3.7,57.03,6.5,1.36538799225
2609,17,92.0,42.0,3.0999999999999996,64.59,4.5,0.476254514525
2610,18,26.5,15.0,2.0,79.485,2.5,0.133729022575
2611,19,0.0,0.0,1.25,81.315,0.5,0.0
2612,20,0.0,0.0,0.8,78.66,0.0,0.0
2613,21,0.0,0.0,0.6499999999999999,80.99000000000001,0.0,0.0
2614,22,0.0,0.0,0.8,83.66,0.0,0.0
2615,23,0.0,0.0,0.75,80.30000000000001,-1.0,0.0
2616,0,0.0,0.0,0.5,82.96000000000001,-1.0,0.0
2617,1,0.0,0.0,0.25,80.52,-2.0,0.0
2618,2,0.0,0.0,0.2,84.8,-2.0,0.0
2619,3,0.0,0.0,0.3,82.95,-3.0,0.0
2620,4,0.0,0.0,0.4,86.94,-3.0,0.0
2621,5,6.5,40.5,0.5,80.535,-2.0,0.03753956355
2622,6,52.0,463.0,0.9,73.39,0.5,0.652237901125
2623,7,126.5,380.5,1.05,69.655,2.5,1.19183635525
2624,8,183.5,461.0,1.7,59.975,5.0,1.97538926925
2625,9,106.5,911.5,2.3499999999999996,54.870000000000005,6.5,3.4721223905
2626,10,410.0,102.0,2.6,51.724999999999994,8.0,2.308454812
2627,11,464.0,187.0,2.7,49.015,9.0,2.94183995725
2628,12,447.0,296.0,2.7,46.325,9.0,3.3195403024999997
2629,13,436.5,263.5,2.8,46.525000000000006,10.0,3.0872558472500002
2630,14,347.0,370.5,2.75,47.17,10.0,2.9441535627500004
2631,15,243.0,105.0,2.55,49.495000000000005,9.5,1.4662161365
2632,16,125.5,146.5,2.3,53.375,8.5,0.8750524542500001
2633,17,89.0,38.5,1.85,61.045,7.0,0.47623852812499995
2634,18,31.0,149.0,0.9500000000000001,79.00999999999999,4.5,0.234607188325
2635,19,0.0,0.0,0.6,79.385,2.5,0.0
2636,20,0.0,0.0,0.7,77.63499999999999,0.5,0.0
2637,21,0.0,0.0,1.2000000000000002,80.33500000000001,0.0,0.0
2638,22,0.0,0.0,1.6,82.205,0.0,0.0
2639,23,0.0,0.0,2.15,79.49000000000001,-1.0,0.0
2640,0,0.0,0.0,2.7,76.28,-1.0,0.0
2641,1,0.0,0.0,3.1,73.235,-1.0,0.0
2642,2,0.0,0.0,3.05,71.535,-0.5,0.0
2643,3,0.0,0.0,2.8499999999999996,71.41,0.0,0.0
2644,4,0.0,0.0,2.7,70.145,0.0,0.0
2645,5,7.5,87.5,2.95,67.68,0.5,0.049269594225000005
2646,6,44.0,564.0,3.7,63.965,4.0,0.7085176977
2647,7,67.0,788.5,3.3499999999999996,54.285,8.0,1.7102243825000003
2648,8,140.5,703.0,3.4,42.815,11.0,2.4444416682499996
2649,9,310.0,282.5,3.7,38.35,12.0,2.3529251877500004
2650,10,367.5,421.5,3.75,35.915,13.0,3.319394363
2651,11,423.0,405.5,3.55,34.085,14.0,3.6383915682500003
2652,12,437.5,79.0,3.3,34.185,15.0,2.3833431345
2653,13,380.5,212.5,3.0,31.6,16.0,2.6413532205
2654,14,304.0,96.0,2.55,31.945,15.5,1.7593512085
2655,15,276.5,325.0,2.1,33.83,14.5,2.270754818
2656,16,98.5,24.0,1.9,37.085,13.5,0.509051301575
2657,17,68.5,83.0,1.85,49.045,11.5,0.45041048217499996
2658,18,0.5,0.0,1.75,64.64,9.5,0.0023459391
2659,19,0.0,0.0,1.6,73.09,7.5,0.0
2660,20,0.0,0.0,1.25,77.32499999999999,5.5,0.0
2661,21,0.0,0.0,1.1,78.125,4.5,0.0
2662,22,0.0,0.0,1.1,84.95,3.5,0.0
2663,23,0.0,0.0,1.2,87.68,2.5,0.0
2664,0,0.0,0.0,1.35,88.24000000000001,2.0,0.0
2665,1,0.0,0.0,1.65,85.61500000000001,2.0,0.0
2666,2,0.0,0.0,1.95,84.39,2.0,0.0
2667,3,0.0,0.0,2.25,83.285,1.5,0.0
2668,4,0.0,0.0,2.45,80.48,1.0,0.0
2669,5,8.5,0.0,3.15,74.515,1.5,0.039884471275
2670,6,61.0,313.0,4.2,59.765,5.0,0.5794766083
2671,7,90.0,678.0,4.05,49.245,9.0,1.6374807517499999
2672,8,113.0,792.5,3.3,37.54,13.5,2.5945075629999996
2673,9,130.0,854.0,2.35,32.230000000000004,15.0,3.42253704075
2674,10,286.5,585.5,1.85,29.38,16.0,3.5397886407499994
2675,11,427.0,208.0,1.75,29.73,17.0,2.86182549575
2676,12,431.0,220.0,1.65,30.415,17.0,2.94158128825
2677,13,416.0,134.5,1.5,32.495,16.5,2.48182864
2678,14,249.5,112.0,1.05,35.78,15.5,1.5857528501
2679,15,27.0,0.0,0.6,39.46,14.5,0.12667462597499998
2680,16,154.0,58.0,0.44999999999999996,43.64,13.5,0.83746946975
2681,17,59.5,6.0,1.0,55.144999999999996,11.5,0.29089015625000003
2682,18,1.0,0.0,1.05,74.65,9.5,0.0046918782
2683,19,0.0,0.0,1.3,79.155,7.5,0.0
2684,20,0.0,0.0,1.3,81.31,6.0,0.0
2685,21,0.0,0.0,1.35,83.88,5.5,0.0
2686,22,0.0,0.0,1.5,83.62,5.0,0.0
2687,23,0.0,0.0,1.6,83.855,4.5,0.0
2688,0,0.0,0.0,1.7999999999999998,83.34,3.5,0.0
2689,1,0.0,0.0,2.2,84.045,3.0,0.0
2690,2,0.0,0.0,2.45,85.035,3.0,0.0
2691,3,0.0,0.0,2.3499999999999996,84.935,2.5,0.0
2692,4,0.0,0.0,2.1500000000000004,83.545,2.0,0.0
2693,5,9.0,47.5,2.05,70.76,3.0,0.0516140636
2694,6,54.5,435.0,2.4,60.334999999999994,8.0,0.661567201
2695,7,99.0,632.5,2.7,44.825,11.5,1.62336141275
2696,8,107.5,816.0,2.45,31.005000000000003,14.5,2.6460871527500003
2697,9,124.5,871.0,2.3,28.055,16.0,3.4670693247499997
2698,10,292.5,640.5,2.1,26.515,17.0,3.7977831785000005
2699,11,429.5,365.5,2.25,25.244999999999997,18.0,3.5162534952499995
2700,12,98.0,3.5,2.55,25.855,18.0,0.47618376219999997
2701,13,228.0,225.0,2.8,27.884999999999998,17.5,1.9493238778000002
2702,14,226.5,59.5,2.65,31.294999999999998,16.5,1.2831311677250001
2703,15,218.0,17.5,2.25,34.525,15.5,1.07671985575
2704,16,87.0,4.0,1.75,38.114999999999995,14.5,0.4175579236
2705,17,75.0,0.0,1.2999999999999998,48.355,12.0,0.35188297405
2706,18,20.5,0.0,1.25,65.83,9.5,0.09618365755
2707,19,0.0,0.0,1.55,69.42500000000001,7.5,0.0
2708,20,0.0,0.0,1.75,73.855,6.5,0.0
2709,21,0.0,0.0,1.9,74.1,5.5,0.0
2710,22,0.0,0.0,1.85,73.91,4.5,0.0
2711,23,0.0,0.0,1.8,72.32,4.0,0.0
2712,0,0.0,0.0,1.8,69.83500000000001,4.0,0.0
2713,1,0.0,0.0,1.7000000000000002,71.10499999999999,4.0,0.0
2714,2,0.0,0.0,1.45,72.875,4.0,0.0
2715,3,0.0,0.0,1.3,74.08500000000001,4.0,0.0
2716,4,0.0,0.0,1.25,73.715,4.0,0.0
2717,5,10.0,0.0,1.2,71.5,4.5,0.046921360325
2718,6,67.0,285.5,1.2,64.645,8.0,0.595879462475
2719,7,163.0,268.5,1.45,39.32,11.5,1.2503639039999999
2720,8,156.5,672.5,1.7,29.745,13.0,2.488959307
2721,9,280.0,497.0,1.65,26.65,14.0,2.951061633
2722,10,416.0,97.5,1.6,25.455,15.0,2.32235207025
2723,11,418.5,439.5,1.55,26.295,16.0,3.7790586482500004
2724,12,470.0,281.5,1.35,28.545,15.5,3.38498306375
2725,13,214.5,12.5,0.8,33.175,14.5,1.05796345575
2726,14,42.0,0.0,0.95,38.535,13.5,0.19705156112500002
2727,15,132.0,3.0,2.2,47.465,11.5,0.62870198225
2728,16,171.5,20.5,2.5,53.525000000000006,10.5,0.8515708887500001
2729,17,114.5,85.5,2.05,59.605000000000004,9.5,0.65451992075
2730,18,31.5,19.5,1.7000000000000002,76.345,7.5,0.16187366514999998
2731,19,0.0,0.0,2.0,77.555,6.5,0.0
2732,20,0.0,0.0,1.9,76.59,5.5,0.0
2733,21,0.0,0.0,1.6,77.325,5.0,0.0
2734,22,0.0,0.0,1.2999999999999998,79.63,5.0,0.0
2735,23,0.0,0.0,1.1,78.525,4.5,0.0
2736,0,0.0,0.0,1.25,78.9,4.0,0.0
2737,1,0.0,0.0,1.55,80.15,3.5,0.0
2738,2,0.0,0.0,1.85,77.11,3.0,0.0
2739,3,0.0,0.0,2.0,75.805,3.0,0.0
2740,4,0.0,0.0,2.1,77.685,3.0,0.0
2741,5,10.5,83.5,2.35,75.695,4.0,0.06803597245000001
2742,6,45.0,526.0,3.1,61.305,7.5,0.722567805725
2743,7,124.0,500.0,2.7,48.05,10.5,1.5013915829999998
2744,8,168.5,611.5,2.1500000000000004,38.894999999999996,13.5,2.41153140425
2745,9,203.5,713.5,2.05,33.894999999999996,15.0,3.32166720325
2746,10,386.5,362.5,2.3499999999999996,31.575,15.0,3.2067225050000006
2747,11,425.5,57.0,2.6500000000000004,33.25,15.0,2.23555709375
2748,12,479.5,161.5,2.8,35.815,14.5,2.9275863332500003
2749,13,325.5,33.5,2.65,38.585,14.0,1.6655435287499998
2750,14,208.0,57.5,2.15,41.42,14.0,1.175263814075
2751,15,242.0,494.5,1.25,42.44,13.5,2.5921629645
2752,16,169.0,216.0,1.05,45.49,12.5,1.2315860775
2753,17,68.0,0.0,1.5,56.11,11.0,0.319044313225
2754,18,11.0,0.0,1.2,81.5,8.5,0.05161133044999999
2755,19,0.0,0.0,1.35,86.19,6.5,0.0
2756,20,0.0,0.0,1.3,93.17500000000001,6.0,0.0
2757,21,0.0,0.0,1.3,95.815,6.0,0.0
2758,22,0.0,0.0,1.35,97.225,5.5,0.0
2759,23,0.0,0.0,1.2000000000000002,97.67,4.5,0.0
2760,0,0.0,0.0,0.9,97.59,4.0,0.0
2761,1,0.0,0.0,0.5,100.0,4.0,0.0
2762,2,0.0,0.0,0.30000000000000004,100.0,3.5,0.0
2763,3,0.0,0.0,0.75,100.0,3.0,0.0
2764,4,0.0,0.0,1.1,100.0,3.0,0.0
2765,5,1.5,0.0,1.7,100.0,3.0,0.007038358749999999
2766,6,53.5,97.5,3.05,99.655,4.5,0.36833296205000005
2767,7,146.5,24.0,3.8,94.38499999999999,6.0,0.7366572605
2768,8,70.0,0.0,3.95,86.725,7.0,0.328442302575
2769,9,53.5,0.0,4.15,78.91,8.0,0.25102100089999996
2770,10,162.5,8.0,4.45,71.92500000000001,9.0,0.7952820935
2771,11,186.0,9.0,4.7,69.155,9.0,0.9125803375
2772,12,226.5,14.5,4.75,71.525,8.5,1.12607141825
2773,13,75.5,0.0,4.65,74.745,8.0,0.35424459005
2774,14,233.5,16.5,4.55,80.61,7.5,1.1542319955
2775,15,167.5,8.5,4.4,86.685,6.5,0.81407216775
2776,16,22.0,0.0,4.35,92.89500000000001,5.5,0.10322642545
2777,17,28.5,0.0,4.05,97.63,4.5,0.1337268567
2778,18,33.5,35.0,3.5,99.99000000000001,3.5,0.18299570317500002
2779,19,0.0,0.0,2.85,100.0,2.5,0.0
2780,20,0.0,0.0,2.45,100.0,2.0,0.0
2781,21,0.0,0.0,2.3,100.0,1.5,0.0
2782,22,0.0,0.0,2.0,100.0,1.0,0.0
2783,23,0.0,0.0,1.6,98.6,1.0,0.0
2784,0,0.0,0.0,1.35,97.155,0.5,0.0
2785,1,0.0,0.0,1.35,96.22,0.0,0.0
2786,2,0.0,0.0,1.65,100.0,0.0,0.0
2787,3,0.0,0.0,1.85,99.995,0.0,0.0
2788,4,0.0,0.0,2.05,98.195,0.0,0.0
2789,5,1.5,0.0,2.3,93.74,0.0,0.0070385908250000006
2790,6,29.0,0.0,2.75,93.785,1.0,0.1360779269
2791,7,72.5,0.0,2.95,91.61,2.5,0.340189582975
2792,8,127.0,1.5,3.1500000000000004,84.995,4.5,0.600597125
2793,9,190.0,10.5,3.45,74.77,6.0,0.92668668125
2794,10,190.5,12.0,3.75,68.05,7.5,0.9407481860000001
2795,11,184.5,13.0,3.95,64.61,9.0,0.921964197
2796,12,182.5,13.0,4.1,61.31,10.0,0.9125703075
2797,13,114.0,2.0,4.05,61.91,10.0,0.5419119307
2798,14,170.5,9.5,3.95,62.11,9.5,0.8351580819999999
2799,15,81.5,0.0,3.7,63.99,9.0,0.382392275125
2800,16,64.5,0.0,3.3,67.92500000000001,8.5,0.30263065535
2801,17,52.5,280.0,2.65,77.59,6.5,0.570087256675
2802,18,38.0,191.5,1.45,91.21000000000001,4.5,0.31437383605
2803,19,0.0,0.0,0.8,100.0,3.0,0.0
2804,20,0.0,0.0,0.8500000000000001,100.0,3.0,0.0
2805,21,0.0,0.0,0.6499999999999999,99.83,2.5,0.0
2806,22,0.0,0.0,0.55,99.56,2.0,0.0
2807,23,0.0,0.0,0.5,100.0,2.0,0.0
2808,0,0.0,0.0,0.5,100.0,1.5,0.0
2809,1,0.0,0.0,0.5,100.0,1.0,0.0
2810,2,0.0,0.0,0.6499999999999999,100.0,0.5,0.0
2811,3,0.0,0.0,0.8,100.0,0.0,0.0
2812,4,0.0,0.0,0.9,100.0,0.0,0.0
2813,5,13.0,87.0,1.0,94.23,0.5,0.086808332675
2814,6,59.5,514.0,1.15,85.145,3.5,0.8047132932500001
2815,7,84.0,744.5,0.75,67.64,6.5,1.80174914
2816,8,105.0,812.0,1.15,54.64,8.5,2.69787276
2817,9,305.0,268.0,1.65,48.495000000000005,10.5,2.30839421875
2818,10,376.5,415.5,1.95,41.84,12.5,3.3804048172500005
2819,11,116.5,968.0,2.1500000000000004,37.68,14.0,4.5814176225
2820,12,115.5,972.5,2.3499999999999996,35.17,15.0,4.6470499505
2821,13,111.0,964.5,2.6,32.925,16.0,4.4171120017500005
2822,14,99.5,950.5,2.7,33.004999999999995,16.0,3.9174599272500004
2823,15,91.0,906.5,2.7,34.375,15.5,3.16917095175
2824,16,79.5,828.5,2.8,37.3,14.5,2.24964296475
2825,17,61.5,681.0,2.45,46.655,12.0,1.2527012052500002
2826,18,31.0,339.0,1.45,68.025,8.0,0.34016655755
2827,19,0.0,0.0,1.3,73.795,6.0,0.0
2828,20,0.0,0.0,1.45,75.35499999999999,5.5,0.0
2829,21,0.0,0.0,1.7999999999999998,78.085,4.5,0.0
2830,22,0.0,0.0,2.1,78.765,3.5,0.0
2831,23,0.0,0.0,2.05,80.44999999999999,3.0,0.0
2832,0,0.0,0.0,1.7999999999999998,82.68,3.0,0.0
2833,1,0.0,0.0,1.55,82.125,3.0,0.0
2834,2,0.0,0.0,1.5,81.92500000000001,3.0,0.0
2835,3,0.0,0.0,1.6,81.36500000000001,3.0,0.0
2836,4,0.0,0.0,1.7,80.21,3.0,0.0
2837,5,11.5,154.0,2.1,75.5,4.0,0.10322699269999999
2838,6,46.5,631.0,2.95,56.260000000000005,9.0,0.8680043232499999
2839,7,65.5,824.5,2.7,42.795,12.5,1.8790441757499998
2840,8,78.5,915.0,2.5,30.75,15.5,2.8524882285
2841,9,87.5,963.0,2.55,25.765,17.5,3.6781282689999997
2842,10,95.0,987.5,2.7,23.445,19.0,4.28795245875
2843,11,94.5,1003.5,2.7,22.415,20.0,4.6397575125
2844,12,97.0,1000.5,2.8,21.6,21.0,4.691310931249999
2845,13,97.5,985.5,2.75,22.175,21.0,4.44970841825
2846,14,94.5,958.5,2.5,22.72,21.0,3.93131856025
2847,15,86.5,914.5,2.15,24.06,20.5,3.180725133
2848,16,75.5,839.5,1.75,26.35,19.5,2.2659392005
2849,17,112.5,292.5,1.15,36.989999999999995,17.0,0.9453386800000001
2850,18,29.0,391.0,0.8500000000000001,52.56,13.5,0.36125963967499997
2851,19,0.0,0.0,1.1,53.265,11.5,0.0
2852,20,0.0,0.0,1.45,62.845,9.5,0.0
2853,21,0.0,0.0,1.6,66.495,8.5,0.0
2854,22,0.0,0.0,1.7,69.945,7.5,0.0
2855,23,0.0,0.0,1.8,71.255,7.0,0.0
2856,0,0.0,0.0,1.9,69.735,7.0,0.0
2857,1,0.0,0.0,2.0,67.68,6.5,0.0
2858,2,0.0,0.0,2.1,67.765,6.0,0.0
2859,3,0.0,0.0,2.1500000000000004,68.06,6.0,0.0
2860,4,0.0,0.0,2.05,66.745,6.0,0.0
2861,5,11.5,156.5,2.1,60.32,8.0,0.10791438440000001
2862,6,48.0,602.5,2.5,49.03,13.0,0.856236931
